시도,행정구역,5세코드,연월,value
울산광역시,전체,0,'12.12월,1147256
울산광역시,전체,70,'12.12월,30532
울산광역시,전체,75,'12.12월,25179
울산광역시,전체,80,'12.12월,15593
울산광역시,전체,85,'12.12월,8701
울산광역시,전체,90,'12.12월,4025
울산광역시,전체,95,'12.12월,1308
울산광역시,전체,100,'12.12월,296
울산광역시,전체,105,'12.12월,102
울산광역시,중구,0,'12.12월,233013
울산광역시,중구,70,'12.12월,7508
울산광역시,중구,75,'12.12월,6095
울산광역시,중구,80,'12.12월,3557
울산광역시,중구,85,'12.12월,1856
울산광역시,중구,90,'12.12월,777
울산광역시,중구,95,'12.12월,252
울산광역시,중구,100,'12.12월,59
울산광역시,중구,105,'12.12월,34
울산광역시,남구,0,'12.12월,346836
울산광역시,남구,70,'12.12월,8826
울산광역시,남구,75,'12.12월,6785
울산광역시,남구,80,'12.12월,4012
울산광역시,남구,85,'12.12월,2014
울산광역시,남구,90,'12.12월,958
울산광역시,남구,95,'12.12월,278
울산광역시,남구,100,'12.12월,71
울산광역시,남구,105,'12.12월,18
울산광역시,동구,0,'12.12월,175479
울산광역시,동구,70,'12.12월,4224
울산광역시,동구,75,'12.12월,2952
울산광역시,동구,80,'12.12월,1685
울산광역시,동구,85,'12.12월,1043
울산광역시,동구,90,'12.12월,592
울산광역시,동구,95,'12.12월,222
울산광역시,동구,100,'12.12월,48
울산광역시,동구,105,'12.12월,20
울산광역시,북구,0,'12.12월,184088
울산광역시,북구,70,'12.12월,3424
울산광역시,북구,75,'12.12월,2972
울산광역시,북구,80,'12.12월,1989
울산광역시,북구,85,'12.12월,1160
울산광역시,북구,90,'12.12월,525
울산광역시,북구,95,'12.12월,201
울산광역시,북구,100,'12.12월,36
울산광역시,북구,105,'12.12월,11
울산광역시,울주군,0,'12.12월,207840
울산광역시,울주군,70,'12.12월,6550
울산광역시,울주군,75,'12.12월,6375
울산광역시,울주군,80,'12.12월,4350
울산광역시,울주군,85,'12.12월,2628
울산광역시,울주군,90,'12.12월,1173
울산광역시,울주군,95,'12.12월,355
울산광역시,울주군,100,'12.12월,82
울산광역시,울주군,105,'12.12월,19
세종특별자치시,전체,0,'12.12월,113117
세종특별자치시,전체,70,'12.12월,4556
세종특별자치시,전체,75,'12.12월,5064
세종특별자치시,전체,80,'12.12월,3850
세종특별자치시,전체,85,'12.12월,2263
세종특별자치시,전체,90,'12.12월,1007
세종특별자치시,전체,95,'12.12월,352
세종특별자치시,전체,100,'12.12월,83
세종특별자치시,전체,105,'12.12월,39
경기도,전체,0,'12.12월,12093299
경기도,전체,70,'12.12월,372403
경기도,전체,75,'12.12월,332927
경기도,전체,80,'12.12월,223672
경기도,전체,85,'12.12월,122147
경기도,전체,90,'12.12월,56458
경기도,전체,95,'12.12월,20480
경기도,전체,100,'12.12월,4856
경기도,전체,105,'12.12월,2299
경기도,수원시,0,'12.12월,1120258
경기도,수원시,70,'12.12월,28392
경기도,수원시,75,'12.12월,24021
경기도,수원시,80,'12.12월,16157
경기도,수원시,85,'12.12월,9140
경기도,수원시,90,'12.12월,4439
경기도,수원시,95,'12.12월,1555
경기도,수원시,100,'12.12월,355
경기도,수원시,105,'12.12월,152
경기도,장안구,0,'12.12월,291757
경기도,장안구,70,'12.12월,8169
경기도,장안구,75,'12.12월,7167
경기도,장안구,80,'12.12월,4946
경기도,장안구,85,'12.12월,2892
경기도,장안구,90,'12.12월,1405
경기도,장안구,95,'12.12월,521
경기도,장안구,100,'12.12월,114
경기도,장안구,105,'12.12월,48
경기도,권선구,0,'12.12월,332633
경기도,권선구,70,'12.12월,8325
경기도,권선구,75,'12.12월,7027
경기도,권선구,80,'12.12월,4700
경기도,권선구,85,'12.12월,2613
경기도,권선구,90,'12.12월,1232
경기도,권선구,95,'12.12월,433
경기도,권선구,100,'12.12월,96
경기도,권선구,105,'12.12월,43
경기도,팔달구,0,'12.12월,206794
경기도,팔달구,70,'12.12월,7294
경기도,팔달구,75,'12.12월,5946
경기도,팔달구,80,'12.12월,3802
경기도,팔달구,85,'12.12월,2052
경기도,팔달구,90,'12.12월,988
경기도,팔달구,95,'12.12월,342
경기도,팔달구,100,'12.12월,84
경기도,팔달구,105,'12.12월,49
경기도,영통구,0,'12.12월,289074
경기도,영통구,70,'12.12월,4604
경기도,영통구,75,'12.12월,3881
경기도,영통구,80,'12.12월,2709
경기도,영통구,85,'12.12월,1583
경기도,영통구,90,'12.12월,814
경기도,영통구,95,'12.12월,259
경기도,영통구,100,'12.12월,61
경기도,영통구,105,'12.12월,12
경기도,성남시,0,'12.12월,978615
경기도,성남시,70,'12.12월,31888
경기도,성남시,75,'12.12월,26587
경기도,성남시,80,'12.12월,17080
경기도,성남시,85,'12.12월,9830
경기도,성남시,90,'12.12월,4726
경기도,성남시,95,'12.12월,1790
경기도,성남시,100,'12.12월,482
경기도,성남시,105,'12.12월,281
경기도,수정구,0,'12.12월,233997
경기도,수정구,70,'12.12월,9149
경기도,수정구,75,'12.12월,7528
경기도,수정구,80,'12.12월,4243
경기도,수정구,85,'12.12월,2089
경기도,수정구,90,'12.12월,1014
경기도,수정구,95,'12.12월,392
경기도,수정구,100,'12.12월,124
경기도,수정구,105,'12.12월,129
경기도,중원구,0,'12.12월,253883
경기도,중원구,70,'12.12월,8920
경기도,중원구,75,'12.12월,7411
경기도,중원구,80,'12.12월,4286
경기도,중원구,85,'12.12월,2292
경기도,중원구,90,'12.12월,1088
경기도,중원구,95,'12.12월,437
경기도,중원구,100,'12.12월,141
경기도,중원구,105,'12.12월,114
경기도,분당구,0,'12.12월,490735
경기도,분당구,70,'12.12월,13819
경기도,분당구,75,'12.12월,11648
경기도,분당구,80,'12.12월,8551
경기도,분당구,85,'12.12월,5449
경기도,분당구,90,'12.12월,2624
경기도,분당구,95,'12.12월,961
경기도,분당구,100,'12.12월,217
경기도,분당구,105,'12.12월,38
경기도,의정부시,0,'12.12월,429147
경기도,의정부시,70,'12.12월,15524
경기도,의정부시,75,'12.12월,14149
경기도,의정부시,80,'12.12월,8975
경기도,의정부시,85,'12.12월,4535
경기도,의정부시,90,'12.12월,2030
경기도,의정부시,95,'12.12월,688
경기도,의정부시,100,'12.12월,188
경기도,의정부시,105,'12.12월,133
경기도,안양시,0,'12.12월,611412
경기도,안양시,70,'12.12월,17828
경기도,안양시,75,'12.12월,14986
경기도,안양시,80,'12.12월,10106
경기도,안양시,85,'12.12월,5840
경기도,안양시,90,'12.12월,2740
경기도,안양시,95,'12.12월,962
경기도,안양시,100,'12.12월,205
경기도,안양시,105,'12.12월,106
경기도,만안구,0,'12.12월,253492
경기도,만안구,70,'12.12월,8903
경기도,만안구,75,'12.12월,7525
경기도,만안구,80,'12.12월,4783
경기도,만안구,85,'12.12월,2483
경기도,만안구,90,'12.12월,1191
경기도,만안구,95,'12.12월,419
경기도,만안구,100,'12.12월,97
경기도,만안구,105,'12.12월,51
경기도,동안구,0,'12.12월,357920
경기도,동안구,70,'12.12월,8925
경기도,동안구,75,'12.12월,7461
경기도,동안구,80,'12.12월,5323
경기도,동안구,85,'12.12월,3357
경기도,동안구,90,'12.12월,1549
경기도,동안구,95,'12.12월,543
경기도,동안구,100,'12.12월,108
경기도,동안구,105,'12.12월,55
경기도,부천시,0,'12.12월,869944
경기도,부천시,70,'12.12월,24246
경기도,부천시,75,'12.12월,20116
경기도,부천시,80,'12.12월,13511
경기도,부천시,85,'12.12월,7831
경기도,부천시,90,'12.12월,3512
경기도,부천시,95,'12.12월,1262
경기도,부천시,100,'12.12월,310
경기도,부천시,105,'12.12월,132
경기도,원미구,0,'12.12월,446604
경기도,원미구,70,'12.12월,11252
경기도,원미구,75,'12.12월,9141
경기도,원미구,80,'12.12월,6261
경기도,원미구,85,'12.12월,3773
경기도,원미구,90,'12.12월,1708
경기도,원미구,95,'12.12월,625
경기도,원미구,100,'12.12월,147
경기도,원미구,105,'12.12월,56
경기도,소사구,0,'12.12월,231363
경기도,소사구,70,'12.12월,7408
경기도,소사구,75,'12.12월,6011
경기도,소사구,80,'12.12월,3949
경기도,소사구,85,'12.12월,2218
경기도,소사구,90,'12.12월,1032
경기도,소사구,95,'12.12월,385
경기도,소사구,100,'12.12월,103
경기도,소사구,105,'12.12월,44
경기도,오정구,0,'12.12월,191977
경기도,오정구,70,'12.12월,5586
경기도,오정구,75,'12.12월,4964
경기도,오정구,80,'12.12월,3301
경기도,오정구,85,'12.12월,1840
경기도,오정구,90,'12.12월,772
경기도,오정구,95,'12.12월,252
경기도,오정구,100,'12.12월,60
경기도,오정구,105,'12.12월,32
경기도,광명시,0,'12.12월,355560
경기도,광명시,70,'12.12월,10710
경기도,광명시,75,'12.12월,9229
경기도,광명시,80,'12.12월,5819
경기도,광명시,85,'12.12월,3293
경기도,광명시,90,'12.12월,1469
경기도,광명시,95,'12.12월,552
경기도,광명시,100,'12.12월,136
경기도,광명시,105,'12.12월,93
경기도,평택시,0,'12.12월,434305
경기도,평택시,70,'12.12월,14165
경기도,평택시,75,'12.12월,13780
경기도,평택시,80,'12.12월,9650
경기도,평택시,85,'12.12월,5008
경기도,평택시,90,'12.12월,2247
경기도,평택시,95,'12.12월,756
경기도,평택시,100,'12.12월,184
경기도,평택시,105,'12.12월,148
경기도,동두천시,0,'12.12월,97175
경기도,동두천시,70,'12.12월,4174
경기도,동두천시,75,'12.12월,4361
경기도,동두천시,80,'12.12월,2852
경기도,동두천시,85,'12.12월,1456
경기도,동두천시,90,'12.12월,601
경기도,동두천시,95,'12.12월,239
경기도,동두천시,100,'12.12월,64
경기도,동두천시,105,'12.12월,44
경기도,안산시,0,'12.12월,715108
경기도,안산시,70,'12.12월,15721
경기도,안산시,75,'12.12월,14352
경기도,안산시,80,'12.12월,10295
경기도,안산시,85,'12.12월,5526
경기도,안산시,90,'12.12월,2558
경기도,안산시,95,'12.12월,825
경기도,안산시,100,'12.12월,187
경기도,안산시,105,'12.12월,59
경기도,상록구,0,'12.12월,381556
경기도,상록구,70,'12.12월,8719
경기도,상록구,75,'12.12월,8098
경기도,상록구,80,'12.12월,5768
경기도,상록구,85,'12.12월,3071
경기도,상록구,90,'12.12월,1455
경기도,상록구,95,'12.12월,491
경기도,상록구,100,'12.12월,87
경기도,상록구,105,'12.12월,23
경기도,단원구,0,'12.12월,333552
경기도,단원구,70,'12.12월,7002
경기도,단원구,75,'12.12월,6254
경기도,단원구,80,'12.12월,4527
경기도,단원구,85,'12.12월,2455
경기도,단원구,90,'12.12월,1103
경기도,단원구,95,'12.12월,334
경기도,단원구,100,'12.12월,100
경기도,단원구,105,'12.12월,36
경기도,고양시,0,'12.12월,969916
경기도,고양시,70,'12.12월,28500
경기도,고양시,75,'12.12월,27748
경기도,고양시,80,'12.12월,19807
경기도,고양시,85,'12.12월,10720
경기도,고양시,90,'12.12월,4795
경기도,고양시,95,'12.12월,1708
경기도,고양시,100,'12.12월,418
경기도,고양시,105,'12.12월,157
경기도,덕양구,0,'12.12월,396559
경기도,덕양구,70,'12.12월,13418
경기도,덕양구,75,'12.12월,12857
경기도,덕양구,80,'12.12월,8495
경기도,덕양구,85,'12.12월,4433
경기도,덕양구,90,'12.12월,2054
경기도,덕양구,95,'12.12월,724
경기도,덕양구,100,'12.12월,210
경기도,덕양구,105,'12.12월,95
경기도,일산동구,0,'12.12월,281949
경기도,일산동구,70,'12.12월,7496
경기도,일산동구,75,'12.12월,7024
경기도,일산동구,80,'12.12월,5436
경기도,일산동구,85,'12.12월,3030
경기도,일산동구,90,'12.12월,1332
경기도,일산동구,95,'12.12월,509
경기도,일산동구,100,'12.12월,103
경기도,일산동구,105,'12.12월,29
경기도,일산서구,0,'12.12월,291408
경기도,일산서구,70,'12.12월,7586
경기도,일산서구,75,'12.12월,7867
경기도,일산서구,80,'12.12월,5876
경기도,일산서구,85,'12.12월,3257
경기도,일산서구,90,'12.12월,1409
경기도,일산서구,95,'12.12월,475
경기도,일산서구,100,'12.12월,105
경기도,일산서구,105,'12.12월,33
경기도,과천시,0,'12.12월,71068
경기도,과천시,70,'12.12월,2128
경기도,과천시,75,'12.12월,1940
경기도,과천시,80,'12.12월,1466
경기도,과천시,85,'12.12월,951
경기도,과천시,90,'12.12월,513
경기도,과천시,95,'12.12월,181
경기도,과천시,100,'12.12월,48
경기도,과천시,105,'12.12월,31
경기도,구리시,0,'12.12월,192341
경기도,구리시,70,'12.12월,6071
경기도,구리시,75,'12.12월,5164
경기도,구리시,80,'12.12월,3130
경기도,구리시,85,'12.12월,1650
경기도,구리시,90,'12.12월,749
경기도,구리시,95,'12.12월,275
경기도,구리시,100,'12.12월,71
경기도,구리시,105,'12.12월,48
경기도,남양주시,0,'12.12월,599539
경기도,남양주시,70,'12.12월,20477
경기도,남양주시,75,'12.12월,18124
경기도,남양주시,80,'12.12월,11079
경기도,남양주시,85,'12.12월,5783
경기도,남양주시,90,'12.12월,2648
경기도,남양주시,95,'12.12월,986
경기도,남양주시,100,'12.12월,228
경기도,남양주시,105,'12.12월,104
경기도,오산시,0,'12.12월,200291
경기도,오산시,70,'12.12월,4504
경기도,오산시,75,'12.12월,4036
경기도,오산시,80,'12.12월,2566
경기도,오산시,85,'12.12월,1254
경기도,오산시,90,'12.12월,553
경기도,오산시,95,'12.12월,200
경기도,오산시,100,'12.12월,52
경기도,오산시,105,'12.12월,24
경기도,시흥시,0,'12.12월,399485
경기도,시흥시,70,'12.12월,8494
경기도,시흥시,75,'12.12월,7983
경기도,시흥시,80,'12.12월,5423
경기도,시흥시,85,'12.12월,2868
경기도,시흥시,90,'12.12월,1313
경기도,시흥시,95,'12.12월,483
경기도,시흥시,100,'12.12월,93
경기도,시흥시,105,'12.12월,52
경기도,군포시,0,'12.12월,286841
경기도,군포시,70,'12.12월,7573
경기도,군포시,75,'12.12월,6792
경기도,군포시,80,'12.12월,4990
경기도,군포시,85,'12.12월,2828
경기도,군포시,90,'12.12월,1313
경기도,군포시,95,'12.12월,457
경기도,군포시,100,'12.12월,102
경기도,군포시,105,'12.12월,34
경기도,의왕시,0,'12.12월,154757
경기도,의왕시,70,'12.12월,4435
경기도,의왕시,75,'12.12월,3794
경기도,의왕시,80,'12.12월,2704
경기도,의왕시,85,'12.12월,1588
경기도,의왕시,90,'12.12월,746
경기도,의왕시,95,'12.12월,294
경기도,의왕시,100,'12.12월,72
경기도,의왕시,105,'12.12월,24
경기도,하남시,0,'12.12월,146269
경기도,하남시,70,'12.12월,5547
경기도,하남시,75,'12.12월,4390
경기도,하남시,80,'12.12월,2649
경기도,하남시,85,'12.12월,1480
경기도,하남시,90,'12.12월,773
경기도,하남시,95,'12.12월,328
경기도,하남시,100,'12.12월,79
경기도,하남시,105,'12.12월,69
경기도,용인시,0,'12.12월,915959
경기도,용인시,70,'12.12월,30798
경기도,용인시,75,'12.12월,25752
경기도,용인시,80,'12.12월,15897
경기도,용인시,85,'12.12월,8664
경기도,용인시,90,'12.12월,4068
경기도,용인시,95,'12.12월,1549
경기도,용인시,100,'12.12월,363
경기도,용인시,105,'12.12월,101
경기도,처인구,0,'12.12월,210524
경기도,처인구,70,'12.12월,7333
