기준년월,시도,행정구역,신규구인인원,신규구직건수,취업건수,구인배율,월
21.11월,대구광역시,중구,439,558,148,0.786738351,11월
21.11월,대구광역시,동구,1038,2545,743,0.407858546,11월
21.11월,대구광역시,서구,874,1427,522,0.612473721,11월
21.11월,대구광역시,남구,661,1110,358,0.595495495,11월
21.11월,대구광역시,북구,1566,3977,1077,0.393764144,11월
21.11월,대구광역시,수성구,1184,2609,704,0.453813722,11월
21.11월,대구광역시,달서구,2200,4490,1416,0.489977728,11월
21.11월,대구광역시,달성군,1583,2277,723,0.695213,11월
21.11월,인천광역시,중구,800,1070,351,0.747663551,11월
21.11월,인천광역시,동구,462,610,231,0.757377049,11월
21.11월,인천광역시,미추홀구,1599,3816,1301,0.419025157,11월
21.11월,인천광역시,연수구,1137,2650,780,0.429056604,11월
21.11월,인천광역시,남동구,4109,5033,1796,0.816411683,11월
21.11월,인천광역시,부평구,1596,4281,1536,0.372810091,11월
21.11월,인천광역시,계양구,1015,2791,944,0.363668936,11월
21.11월,인천광역시,서구,4105,4734,1779,0.86713139,11월
21.11월,인천광역시,강화군,173,274,106,0.631386861,11월
21.11월,인천광역시,옹진군,23,57,13,0.403508772,11월
21.11월,광주광역시,동구,662,653,199,1.013782542,11월
21.11월,광주광역시,서구,1163,2157,763,0.53917478,11월
21.11월,광주광역시,남구,791,1324,626,0.597432024,11월
21.11월,광주광역시,북구,1363,3192,1260,0.427005013,11월
21.11월,광주광역시,광산구,2770,2995,1119,0.924874791,11월
21.11월,대전광역시,동구,389,1572,507,0.247455471,11월
21.11월,대전광역시,중구,482,1576,485,0.305837563,11월
21.11월,대전광역시,서구,1125,3506,992,0.320878494,11월
21.11월,대전광역시,유성구,978,2156,592,0.453617811,11월
21.11월,대전광역시,대덕구,818,1232,358,0.663961039,11월
21.11월,울산광역시,중구,657,2469,785,0.266099635,11월
21.11월,울산광역시,남구,1627,3373,1151,0.482359917,11월
21.11월,울산광역시,동구,1135,1852,440,0.612850972,11월
21.11월,울산광역시,북구,775,2843,721,0.272599367,11월
21.11월,울산광역시,울주군,1660,2224,663,0.746402878,11월
21.11월,세종특별자치시,전체,2061,2293,1199,0.898822503,11월
21.11월,경기도,의정부시,1461,5554,2024,0.263053655,11월
21.11월,경기도,광명시,744,2220,719,0.335135135,11월
21.11월,경기도,평택시,3985,4499,1642,0.885752389,11월
21.11월,경기도,동두천시,437,1191,350,0.366918556,11월
21.11월,경기도,과천시,292,372,108,0.784946237,11월
21.11월,경기도,구리시,656,1405,572,0.466903915,11월
21.11월,경기도,남양주시,3715,5600,2356,0.663392857,11월
21.11월,경기도,오산시,831,1819,692,0.45684442,11월
21.11월,경기도,시흥시,4541,4603,1739,0.986530524,11월
21.11월,경기도,군포시,1203,2536,810,0.474369085,11월
21.11월,경기도,의왕시,713,1489,407,0.478844862,11월
21.11월,경기도,하남시,1376,2196,704,0.626593807,11월
21.11월,경기도,파주시,3089,3975,1287,0.777106918,11월
21.11월,경기도,이천시,1917,1209,568,1.58560794,11월
21.11월,경기도,안성시,2425,1251,458,1.938449241,11월
21.11월,경기도,김포시,4751,3892,1247,1.220709147,11월
21.11월,경기도,화성시,10652,5869,1824,1.814959959,11월
21.11월,경기도,광주시,2775,2637,892,1.052332196,11월
21.11월,경기도,양주시,2138,2344,898,0.912116041,11월
21.11월,경기도,포천시,3018,1283,447,2.352299299,11월
21.11월,경기도,여주시,1142,612,165,1.866013072,11월
21.11월,경기도,연천군,286,288,76,0.993055556,11월
21.11월,경기도,가평군,287,426,165,0.67370892,11월
21.11월,경기도,양평군,346,658,158,0.525835866,11월
21.11월,강원도,춘천시,1550,2296,1428,0.675087108,11월
21.11월,강원도,원주시,2548,3000,1650,0.849333333,11월
21.11월,강원도,강릉시,1024,1511,764,0.677696889,11월
21.11월,강원도,동해시,223,590,148,0.377966102,11월
21.11월,강원도,태백시,123,249,121,0.493975904,11월
21.11월,강원도,속초시,442,468,423,0.944444444,11월
21.11월,강원도,삼척시,239,530,124,0.450943396,11월
21.11월,강원도,홍천군,499,370,107,1.348648649,11월
21.11월,강원도,횡성군,535,229,64,2.336244541,11월
21.11월,강원도,영월군,195,231,75,0.844155844,11월
21.11월,강원도,평창군,84,163,54,0.515337423,11월
21.11월,강원도,정선군,314,210,51,1.495238095,11월
21.11월,강원도,철원군,135,185,56,0.72972973,11월
21.11월,강원도,화천군,80,125,33,0.64,11월
21.11월,강원도,양구군,28,120,24,0.233333333,11월
21.11월,강원도,인제군,24,150,25,0.16,11월
21.11월,강원도,고성군,139,97,71,1.432989691,11월
21.11월,강원도,양양군,96,170,59,0.564705882,11월
21.11월,충청북도,충주시,1632,1537,847,1.061808718,11월
21.11월,충청북도,제천시,1556,906,1079,1.717439294,11월
21.11월,충청북도,보은군,177,188,101,0.941489362,11월
21.11월,충청북도,옥천군,333,246,85,1.353658537,11월
21.11월,충청북도,영동군,111,185,51,0.6,11월
21.11월,충청북도,증평군,170,307,123,0.553745928,11월
21.11월,충청북도,진천군,1452,699,246,2.077253219,11월
21.11월,충청북도,괴산군,296,194,84,1.525773196,11월
21.11월,충청북도,음성군,2462,555,213,4.436036036,11월
21.11월,충청북도,단양군,172,208,79,0.826923077,11월
21.11월,충청남도,공주시,382,692,195,0.552023121,11월
21.11월,충청남도,보령시,529,520,199,1.017307692,11월
21.11월,충청남도,아산시,2415,2358,744,1.024173028,11월
21.11월,충청남도,서산시,769,1401,461,0.548893647,11월
21.11월,충청남도,논산시,690,662,250,1.042296073,11월
21.11월,충청남도,계룡시,57,221,73,0.257918552,11월
21.11월,충청남도,당진시,1138,999,285,1.139139139,11월
21.11월,충청남도,금산군,272,182,81,1.494505495,11월
21.11월,충청남도,부여군,468,326,98,1.435582822,11월
21.11월,충청남도,서천군,265,255,60,1.039215686,11월
21.11월,충청남도,청양군,112,106,29,1.056603774,11월
21.11월,충청남도,홍성군,643,481,135,1.336798337,11월
21.11월,충청남도,예산군,551,319,84,1.727272727,11월
21.11월,충청남도,태안군,159,224,65,0.709821429,11월
21.11월,전라북도,군산시,2170,2536,1422,0.855678233,11월
21.11월,전라북도,익산시,2288,2526,1703,0.905779889,11월
21.11월,전라북도,정읍시,576,640,305,0.9,11월
21.11월,전라북도,남원시,447,497,113,0.899396378,11월
21.11월,전라북도,김제시,771,478,190,1.612970711,11월
21.11월,전라북도,완주군,661,624,279,1.059294872,11월
21.11월,전라북도,진안군,55,127,38,0.433070866,11월
21.11월,전라북도,무주군,128,179,59,0.715083799,11월
21.11월,전라북도,장수군,185,128,76,1.4453125,11월
21.11월,전라북도,임실군,81,122,37,0.663934426,11월
21.11월,전라북도,순창군,79,149,46,0.530201342,11월
21.11월,전라북도,고창군,181,211,109,0.857819905,11월
21.11월,전라북도,부안군,386,252,92,1.531746032,11월
21.11월,전라남도,목포시,1285,1898,1327,0.677028451,11월
21.11월,전라남도,여수시,1443,1879,1178,0.767961682,11월
21.11월,전라남도,순천시,1635,2100,1321,0.778571429,11월
21.11월,전라남도,나주시,876,916,258,0.956331878,11월
21.11월,전라남도,광양시,971,1102,448,0.881125227,11월
21.11월,전라남도,담양군,478,193,56,2.476683938,11월
21.11월,전라남도,곡성군,129,91,33,1.417582418,11월
21.11월,전라남도,구례군,66,66,28,1,11월
21.11월,전라남도,고흥군,306,157,50,1.949044586,11월
21.11월,전라남도,보성군,192,98,34,1.959183673,11월
21.11월,전라남도,화순군,543,400,135,1.3575,11월
21.11월,전라남도,장흥군,177,143,48,1.237762238,11월
21.11월,전라남도,강진군,174,94,43,1.85106383,11월
21.11월,전라남도,해남군,187,199,79,0.939698492,11월
21.11월,전라남도,영암군,1379,260,99,5.303846154,11월
21.11월,전라남도,무안군,511,480,130,1.064583333,11월
21.11월,전라남도,함평군,179,122,42,1.467213115,11월
21.11월,전라남도,영광군,152,170,46,0.894117647,11월
21.11월,전라남도,장성군,455,238,90,1.911764706,11월
21.11월,전라남도,완도군,413,101,34,4.089108911,11월
21.11월,전라남도,진도군,99,111,33,0.891891892,11월
21.11월,전라남도,신안군,149,73,38,2.04109589,11월
21.11월,경상북도,경주시,1328,2063,597,0.643722734,11월
21.11월,경상북도,김천시,822,941,313,0.873538789,11월
21.11월,경상북도,안동시,864,840,745,1.028571429,11월
21.11월,경상북도,구미시,3283,3813,1139,0.861001836,11월
21.11월,경상북도,영주시,455,578,394,0.787197232,11월
21.11월,경상북도,영천시,804,602,183,1.335548173,11월
21.11월,경상북도,상주시,274,396,123,0.691919192,11월
21.11월,경상북도,문경시,289,355,101,0.814084507,11월
21.11월,경상북도,경산시,1541,2457,701,0.627187627,11월
21.11월,경상북도,군위군,57,57,41,1,11월
21.11월,경상북도,의성군,102,125,34,0.816,11월
21.11월,경상북도,청송군,31,59,28,0.525423729,11월
21.11월,경상북도,영양군,91,76,49,1.197368421,11월
21.11월,경상북도,영덕군,184,104,68,1.769230769,11월
21.11월,경상북도,청도군,208,127,74,1.637795276,11월
21.11월,경상북도,고령군,381,142,60,2.683098592,11월
21.11월,경상북도,성주군,420,166,63,2.530120482,11월
21.11월,경상북도,칠곡군,1277,1021,366,1.250734574,11월
21.11월,경상북도,예천군,258,230,126,1.12173913,11월
21.11월,경상북도,봉화군,53,147,80,0.360544218,11월
21.11월,경상북도,울진군,59,245,111,0.240816327,11월
21.11월,경상북도,울릉군,2,82,6,0.024390244,11월
21.11월,경상남도,진주시,2262,2663,1546,0.84941795,11월
21.11월,경상남도,통영시,413,1040,330,0.397115385,11월
21.11월,경상남도,사천시,711,670,221,1.06119403,11월
21.11월,경상남도,김해시,4365,5050,1798,0.864356436,11월
21.11월,경상남도,밀양시,518,530,178,0.977358491,11월
21.11월,경상남도,거제시,1050,2326,688,0.451418745,11월
21.11월,경상남도,양산시,2243,3981,1663,0.563426275,11월
21.11월,경상남도,의령군,91,144,72,0.631944444,11월
21.11월,경상남도,함안군,1086,462,152,2.350649351,11월
21.11월,경상남도,창녕군,473,347,133,1.363112392,11월
21.11월,경상남도,고성군,367,310,209,1.183870968,11월
21.11월,경상남도,남해군,55,161,35,0.341614907,11월
21.11월,경상남도,하동군,179,207,143,0.8647343,11월
21.11월,경상남도,산청군,250,121,77,2.066115702,11월
21.11월,경상남도,함양군,185,182,113,1.016483516,11월
21.11월,경상남도,거창군,339,272,253,1.246323529,11월
21.11월,경상남도,합천군,257,174,75,1.477011494,11월
21.11월,제주특별자치도,제주시,1705,2917,1325,0.584504628,11월
21.11월,제주특별자치도,서귀포시,680,1133,801,0.600176523,11월
21.11월,경기도,수원시,3997,8414,2819,0.475041597,11월
21.11월,경기도,성남시,3517,5697,1922,0.617342461,11월
21.11월,경기도,안양시,2374,4471,1405,0.53097741,11월
21.11월,경기도,부천시,3116,8034,2327,0.387851631,11월
21.11월,경기도,안산시,4682,6174,2258,0.758341432,11월
21.11월,경기도,고양시,3896,8623,2576,0.451814914,11월
21.11월,경기도,용인시,4634,6525,1833,0.710191571,11월
21.11월,충청북도,청주시,4134,6480,2059,0.637962963,11월
21.11월,충청남도,천안시,4270,4887,1946,0.873746675,11월
21.11월,전라북도,전주시,2753,6075,2258,0.453168724,11월
21.11월,경상북도,포항시,2523,3994,1533,0.631697546,11월
21.11월,경상남도,창원시,5227,9789,3426,0.533966697,11월
21.11월,전국,전체,271255,398916,140766,0.679980246,11월
21.11월,서울특별시,전체,38563,66494,20204,0.579947063,11월
21.11월,부산광역시,전체,16861,34464,11327,0.489235144,11월
21.11월,대구광역시,전체,9545,18993,5691,0.502553572,11월
21.11월,인천광역시,전체,15019,25316,8837,0.593261179,11월
21.11월,광주광역시,전체,6749,10321,3967,0.653909505,11월
21.11월,대전광역시,전체,3792,10042,2934,0.377614021,11월
21.11월,울산광역시,전체,5854,12761,3760,0.458741478,11월
21.11월,경기도,전체,78996,105866,35448,0.746188578,11월
21.11월,강원도,전체,8278,10694,5277,0.774078923,11월
21.11월,충청북도,전체,12495,11505,4967,1.086049544,11월
21.11월,충청남도,전체,12720,13633,4705,0.933030147,11월
21.11월,전라북도,전체,10761,14544,6727,0.739892739,11월
21.11월,전라남도,전체,11799,10891,5550,1.083371591,11월
21.11월,경상북도,전체,15306,18620,6935,0.822019334,11월
21.11월,경상남도,전체,20071,28429,11112,0.706004432,11월
21.11월,제주특별자치도,전체,2385,4050,2126,0.588888889,11월
21.12월,서울특별시,종로구,1056,818,205,1.290953545,12월
21.12월,서울특별시,중구,1351,729,182,1.853223594,12월
21.12월,서울특별시,용산구,1231,1385,296,0.888808664,12월
21.12월,서울특별시,성동구,1376,1746,454,0.788087056,12월
21.12월,서울특별시,광진구,1033,2668,684,0.387181409,12월
21.12월,서울특별시,동대문구,573,2321,605,0.246876346,12월
21.12월,서울특별시,중랑구,657,3098,776,0.212072305,12월
21.12월,서울특별시,성북구,826,2893,741,0.285516765,12월
21.12월,서울특별시,강북구,562,2391,627,0.235048097,12월
21.12월,서울특별시,도봉구,704,2502,767,0.2813749,12월
21.12월,서울특별시,노원구,1181,3681,1312,0.320836729,12월
21.12월,서울특별시,은평구,663,3367,986,0.196911197,12월
21.12월,서울특별시,서대문구,419,2590,599,0.161776062,12월
21.12월,서울특별시,마포구,1934,2350,852,0.822978723,12월
21.12월,서울특별시,양천구,1104,2898,924,0.380952381,12월
21.12월,서울특별시,강서구,2273,4621,1336,0.491884873,12월
21.12월,서울특별시,구로구,1792,3146,957,0.569612206,12월
21.12월,서울특별시,금천구,1826,2102,637,0.86869648,12월
21.12월,서울특별시,영등포구,3152,2671,629,1.180082366,12월
21.12월,서울특별시,동작구,786,2990,879,0.262876254,12월
21.12월,서울특별시,관악구,779,4146,1339,0.187891944,12월
21.12월,서울특별시,서초구,2823,1724,350,1.637470998,12월
21.12월,서울특별시,강남구,4586,2190,516,2.094063927,12월
21.12월,서울특별시,송파구,3775,4088,902,0.923434442,12월
21.12월,서울특별시,강동구,1216,3140,724,0.387261146,12월
21.12월,부산광역시,중구,387,429,132,0.902097902,12월
21.12월,부산광역시,서구,424,995,274,0.426130653,12월
21.12월,부산광역시,동구,702,1085,260,0.647004608,12월
21.12월,부산광역시,영도구,351,992,272,0.353830645,12월
21.12월,부산광역시,부산진구,1382,4026,1125,0.343268753,12월
21.12월,부산광역시,동래구,1137,2520,753,0.451190476,12월
21.12월,부산광역시,남구,732,2509,613,0.291749701,12월
21.12월,부산광역시,북구,676,3299,846,0.204910579,12월
21.12월,부산광역시,해운대구,1968,4123,1118,0.477322338,12월
21.12월,부산광역시,사하구,1175,3425,960,0.343065693,12월
21.12월,부산광역시,금정구,872,2536,589,0.34384858,12월
21.12월,부산광역시,강서구,2625,1366,323,1.921669107,12월
21.12월,부산광역시,연제구,793,2135,574,0.371428571,12월
21.12월,부산광역시,수영구,543,1906,535,0.284889822,12월
21.12월,부산광역시,사상구,1407,2623,661,0.536408692,12월
21.12월,부산광역시,기장군,1214,2072,535,0.585907336,12월
21.12월,대구광역시,중구,578,643,145,0.898911353,12월
21.12월,대구광역시,동구,1111,2961,676,0.375211077,12월
21.12월,대구광역시,서구,841,1613,478,0.521388717,12월
21.12월,대구광역시,남구,591,1286,323,0.459564541,12월
21.12월,대구광역시,북구,1594,3996,970,0.398898899,12월
21.12월,대구광역시,수성구,1101,2890,587,0.380968858,12월
21.12월,대구광역시,달서구,2062,4689,1188,0.439752612,12월
21.12월,대구광역시,달성군,1635,2280,605,0.717105263,12월
21.12월,인천광역시,중구,740,1077,289,0.687093779,12월
21.12월,인천광역시,동구,345,845,169,0.408284024,12월
21.12월,인천광역시,미추홀구,1542,4009,1122,0.384634572,12월
21.12월,인천광역시,연수구,1009,2826,785,0.357041755,12월
21.12월,인천광역시,남동구,4128,5369,1507,0.76885826,12월
21.12월,인천광역시,부평구,1336,4617,1306,0.289365389,12월
21.12월,인천광역시,계양구,1135,3069,836,0.369827305,12월
21.12월,인천광역시,서구,4040,4939,1490,0.817979348,12월
