시도,행정구역,성별,연월,15~64세 고용률 (%)
경기도,수원시,여자,'18상,51.3
경기도,수원시,여자,'18하,55.3
경기도,수원시,여자,'19상,54.7
경기도,수원시,여자,'19하,55.0
경기도,수원시,여자,'20상,54.0
경기도,수원시,여자,'20하,52.9
경기도,수원시,여자,'21상,54.4
경기도,수원시,여자,'21하,56.3
경기도,수원시,여자,'22상,56.2
경기도,성남시,계,'18상,64.1
경기도,성남시,계,'18하,64.8
경기도,성남시,계,'19상,64.8
경기도,성남시,계,'19하,65.8
경기도,성남시,계,'20상,63.8
경기도,성남시,계,'20하,65.4
경기도,성남시,계,'21상,66.2
경기도,성남시,계,'21하,67.0
경기도,성남시,계,'22상,67.1
경기도,성남시,남자,'18상,76.1
경기도,성남시,남자,'18하,75.2
경기도,성남시,남자,'19상,75.3
경기도,성남시,남자,'19하,76.3
경기도,성남시,남자,'20상,74.9
경기도,성남시,남자,'20하,76.1
경기도,성남시,남자,'21상,76.8
경기도,성남시,남자,'21하,76.9
경기도,성남시,남자,'22상,77.0
경기도,성남시,여자,'18상,52.5
경기도,성남시,여자,'18하,54.7
경기도,성남시,여자,'19상,54.6
경기도,성남시,여자,'19하,55.7
경기도,성남시,여자,'20상,52.9
경기도,성남시,여자,'20하,55.0
경기도,성남시,여자,'21상,55.8
경기도,성남시,여자,'21하,57.2
경기도,성남시,여자,'22상,57.4
경기도,의정부시,계,'18상,62.6
경기도,의정부시,계,'18하,62.9
경기도,의정부시,계,'19상,64.1
경기도,의정부시,계,'19하,64.0
경기도,의정부시,계,'20상,60.8
경기도,의정부시,계,'20하,63.8
경기도,의정부시,계,'21상,62.5
경기도,의정부시,계,'21하,64.0
경기도,의정부시,계,'22상,63.7
경기도,의정부시,남자,'18상,71.8
경기도,의정부시,남자,'18하,72.2
경기도,의정부시,남자,'19상,72.5
경기도,의정부시,남자,'19하,73.7
경기도,의정부시,남자,'20상,68.4
경기도,의정부시,남자,'20하,72.7
경기도,의정부시,남자,'21상,72.4
경기도,의정부시,남자,'21하,74.5
경기도,의정부시,남자,'22상,73.0
경기도,의정부시,여자,'18상,53.7
경기도,의정부시,여자,'18하,53.9
경기도,의정부시,여자,'19상,55.9
경기도,의정부시,여자,'19하,54.5
경기도,의정부시,여자,'20상,53.5
경기도,의정부시,여자,'20하,55.1
경기도,의정부시,여자,'21상,52.8
경기도,의정부시,여자,'21하,53.8
경기도,의정부시,여자,'22상,54.5
경기도,안양시,계,'18상,63.4
경기도,안양시,계,'18하,64.6
경기도,안양시,계,'19상,64.8
경기도,안양시,계,'19하,64.8
경기도,안양시,계,'20상,61.9
경기도,안양시,계,'20하,64.1
경기도,안양시,계,'21상,65.5
경기도,안양시,계,'21하,65.5
경기도,안양시,계,'22상,66.4
경기도,안양시,남자,'18상,74.7
경기도,안양시,남자,'18하,76.2
경기도,안양시,남자,'19상,75.9
경기도,안양시,남자,'19하,74.7
경기도,안양시,남자,'20상,72.7
경기도,안양시,남자,'20하,74.4
경기도,안양시,남자,'21상,74.9
경기도,안양시,남자,'21하,76.1
경기도,안양시,남자,'22상,76.5
경기도,안양시,여자,'18상,52.4
경기도,안양시,여자,'18하,53.3
경기도,안양시,여자,'19상,54.1
경기도,안양시,여자,'19하,55.3
경기도,안양시,여자,'20상,51.4
경기도,안양시,여자,'20하,54.2
경기도,안양시,여자,'21상,56.4
경기도,안양시,여자,'21하,55.2
경기도,안양시,여자,'22상,56.5
경기도,부천시,계,'18상,64.0
경기도,부천시,계,'18하,65.4
경기도,부천시,계,'19상,66.2
경기도,부천시,계,'19하,66.4
경기도,부천시,계,'20상,64.7
경기도,부천시,계,'20하,65.0
경기도,부천시,계,'21상,65.7
경기도,부천시,계,'21하,65.2
경기도,부천시,계,'22상,66.3
경기도,부천시,남자,'18상,75.1
경기도,부천시,남자,'18하,76.0
경기도,부천시,남자,'19상,76.3
경기도,부천시,남자,'19하,75.0
경기도,부천시,남자,'20상,75.1
경기도,부천시,남자,'20하,74.7
경기도,부천시,남자,'21상,75.5
경기도,부천시,남자,'21하,75.3
경기도,부천시,남자,'22상,76.0
경기도,부천시,여자,'18상,53.1
경기도,부천시,여자,'18하,55.0
경기도,부천시,여자,'19상,56.3
경기도,부천시,여자,'19하,58.0
경기도,부천시,여자,'20상,54.6
경기도,부천시,여자,'20하,55.5
경기도,부천시,여자,'21상,56.1
경기도,부천시,여자,'21하,55.4
경기도,부천시,여자,'22상,56.8
경기도,광명시,계,'18상,65.3
경기도,광명시,계,'18하,64.2
경기도,광명시,계,'19상,64.6
경기도,광명시,계,'19하,64.6
경기도,광명시,계,'20상,63.0
경기도,광명시,계,'20하,64.4
경기도,광명시,계,'21상,63.5
경기도,광명시,계,'21하,65.2
경기도,광명시,계,'22상,64.8
경기도,광명시,남자,'18상,76.3
경기도,광명시,남자,'18하,74.2
경기도,광명시,남자,'19상,74.6
경기도,광명시,남자,'19하,73.6
경기도,광명시,남자,'20상,71.8
경기도,광명시,남자,'20하,73.9
경기도,광명시,남자,'21상,72.7
경기도,광명시,남자,'21하,73.4
경기도,광명시,남자,'22상,74.5
경기도,광명시,여자,'18상,54.6
경기도,광명시,여자,'18하,54.5
경기도,광명시,여자,'19상,54.9
경기도,광명시,여자,'19하,55.9
경기도,광명시,여자,'20상,54.4
경기도,광명시,여자,'20하,55.1
경기도,광명시,여자,'21상,54.4
경기도,광명시,여자,'21하,57.1
경기도,광명시,여자,'22상,55.4
경기도,평택시,계,'18상,66.3
경기도,평택시,계,'18하,64.9
경기도,평택시,계,'19상,67.4
경기도,평택시,계,'19하,67.0
경기도,평택시,계,'20상,64.8
경기도,평택시,계,'20하,65.5
경기도,평택시,계,'21상,66.0
경기도,평택시,계,'21하,65.9
경기도,평택시,계,'22상,69.1
경기도,평택시,남자,'18상,80.3
경기도,평택시,남자,'18하,78.4
경기도,평택시,남자,'19상,79.5
경기도,평택시,남자,'19하,78.3
경기도,평택시,남자,'20상,77.5
경기도,평택시,남자,'20하,76.0
경기도,평택시,남자,'21상,76.9
경기도,평택시,남자,'21하,76.7
경기도,평택시,남자,'22상,78.0
경기도,평택시,여자,'18상,50.9
경기도,평택시,여자,'18하,50.0
경기도,평택시,여자,'19상,54.0
경기도,평택시,여자,'19하,54.4
경기도,평택시,여자,'20상,50.6
경기도,평택시,여자,'20하,53.5
경기도,평택시,여자,'21상,53.5
경기도,평택시,여자,'21하,53.5
경기도,평택시,여자,'22상,58.8
경기도,동두천시,계,'18상,64.7
경기도,동두천시,계,'18하,64.5
경기도,동두천시,계,'19상,63.9
경기도,동두천시,계,'19하,63.0
경기도,동두천시,계,'20상,61.3
경기도,동두천시,계,'20하,61.5
경기도,동두천시,계,'21상,61.8
경기도,동두천시,계,'21하,64.7
경기도,동두천시,계,'22상,65.4
경기도,동두천시,남자,'18상,74.6
경기도,동두천시,남자,'18하,73.6
경기도,동두천시,남자,'19상,74.7
경기도,동두천시,남자,'19하,73.0
경기도,동두천시,남자,'20상,73.1
경기도,동두천시,남자,'20하,71.0
경기도,동두천시,남자,'21상,73.8
경기도,동두천시,남자,'21하,75.2
경기도,동두천시,남자,'22상,75.7
경기도,동두천시,여자,'18상,54.5
경기도,동두천시,여자,'18하,55.0
경기도,동두천시,여자,'19상,52.8
경기도,동두천시,여자,'19하,52.6
경기도,동두천시,여자,'20상,48.8
경기도,동두천시,여자,'20하,51.5
경기도,동두천시,여자,'21상,49.1
경기도,동두천시,여자,'21하,53.5
경기도,동두천시,여자,'22상,54.5
경기도,안산시,계,'18상,64.8
경기도,안산시,계,'18하,65.1
경기도,안산시,계,'19상,64.7
경기도,안산시,계,'19하,64.8
경기도,안산시,계,'20상,61.9
경기도,안산시,계,'20하,62.4
경기도,안산시,계,'21상,63.9
경기도,안산시,계,'21하,65.0
경기도,안산시,계,'22상,67.7
경기도,안산시,남자,'18상,74.8
경기도,안산시,남자,'18하,74.3
경기도,안산시,남자,'19상,74.7
경기도,안산시,남자,'19하,75.0
경기도,안산시,남자,'20상,72.2
경기도,안산시,남자,'20하,70.8
경기도,안산시,남자,'21상,72.7
경기도,안산시,남자,'21하,74.5
경기도,안산시,남자,'22상,76.6
경기도,안산시,여자,'18상,53.8
경기도,안산시,여자,'18하,55.0
경기도,안산시,여자,'19상,53.7
경기도,안산시,여자,'19하,53.5
경기도,안산시,여자,'20상,50.5
경기도,안산시,여자,'20하,53.1
경기도,안산시,여자,'21상,54.1
경기도,안산시,여자,'21하,54.6
경기도,안산시,여자,'22상,57.9
경기도,고양시,계,'18상,63.1
경기도,고양시,계,'18하,63.7
경기도,고양시,계,'19상,62.7
경기도,고양시,계,'19하,65.0
경기도,고양시,계,'20상,62.3
경기도,고양시,계,'20하,64.3
경기도,고양시,계,'21상,64.4
경기도,고양시,계,'21하,66.4
경기도,고양시,계,'22상,67.3
경기도,고양시,남자,'18상,76.9
경기도,고양시,남자,'18하,76.5
경기도,고양시,남자,'19상,74.5
경기도,고양시,남자,'19하,76.3
경기도,고양시,남자,'20상,73.9
경기도,고양시,남자,'20하,76.7
경기도,고양시,남자,'21상,74.2
경기도,고양시,남자,'21하,76.8
경기도,고양시,남자,'22상,77.4
경기도,고양시,여자,'18상,50.1
경기도,고양시,여자,'18하,51.4
경기도,고양시,여자,'19상,51.6
경기도,고양시,여자,'19하,54.1
경기도,고양시,여자,'20상,51.3
경기도,고양시,여자,'20하,52.4
경기도,고양시,여자,'21상,55.0
경기도,고양시,여자,'21하,56.4
경기도,고양시,여자,'22상,57.7
경기도,과천시,계,'18상,59.4
경기도,과천시,계,'18하,59.4
경기도,과천시,계,'19상,59.8
경기도,과천시,계,'19하,61.5
경기도,과천시,계,'20상,59.2
경기도,과천시,계,'20하,60.4
경기도,과천시,계,'21상,62.0
경기도,과천시,계,'21하,63.4
경기도,과천시,계,'22상,65.9
경기도,과천시,남자,'18상,72.8
경기도,과천시,남자,'18하,71.0
경기도,과천시,남자,'19상,70.8
경기도,과천시,남자,'19하,72.8
경기도,과천시,남자,'20상,69.7
경기도,과천시,남자,'20하,71.5
경기도,과천시,남자,'21상,73.7
경기도,과천시,남자,'21하,73.7
경기도,과천시,남자,'22상,75.7
경기도,과천시,여자,'18상,46.7
경기도,과천시,여자,'18하,48.5
경기도,과천시,여자,'19상,49.4
경기도,과천시,여자,'19하,50.6
경기도,과천시,여자,'20상,49.1
경기도,과천시,여자,'20하,49.6
경기도,과천시,여자,'21상,50.7
경기도,과천시,여자,'21하,53.6
경기도,과천시,여자,'22상,56.4
경기도,구리시,계,'18상,65.0
경기도,구리시,계,'18하,65.3
경기도,구리시,계,'19상,65.3
경기도,구리시,계,'19하,64.5
경기도,구리시,계,'20상,61.2
경기도,구리시,계,'20하,65.4
경기도,구리시,계,'21상,65.0
경기도,구리시,계,'21하,64.9
경기도,구리시,계,'22상,66.8
경기도,구리시,남자,'18상,74.4
경기도,구리시,남자,'18하,73.6
경기도,구리시,남자,'19상,73.8
경기도,구리시,남자,'19하,74.5
경기도,구리시,남자,'20상,70.4
경기도,구리시,남자,'20하,73.9
경기도,구리시,남자,'21상,73.8
경기도,구리시,남자,'21하,73.8
경기도,구리시,남자,'22상,75.5
경기도,구리시,여자,'18상,55.9
경기도,구리시,여자,'18하,57.2
경기도,구리시,여자,'19상,57.1
경기도,구리시,여자,'19하,54.8
경기도,구리시,여자,'20상,52.3
경기도,구리시,여자,'20하,57.1
경기도,구리시,여자,'21상,56.3
경기도,구리시,여자,'21하,56.3
경기도,구리시,여자,'22상,58.3
경기도,남양주시,계,'18상,61.1
경기도,남양주시,계,'18하,61.0
경기도,남양주시,계,'19상,62.0
경기도,남양주시,계,'19하,61.4
경기도,남양주시,계,'20상,59.6
경기도,남양주시,계,'20하,60.6
경기도,남양주시,계,'21상,61.9
경기도,남양주시,계,'21하,63.7
경기도,남양주시,계,'22상,63.0
경기도,남양주시,남자,'18상,76.5
경기도,남양주시,남자,'18하,75.4
경기도,남양주시,남자,'19상,75.0
경기도,남양주시,남자,'19하,74.1
경기도,남양주시,남자,'20상,71.8
경기도,남양주시,남자,'20하,72.5
경기도,남양주시,남자,'21상,73.2
경기도,남양주시,남자,'21하,74.0
경기도,남양주시,남자,'22상,74.0
경기도,남양주시,여자,'18상,45.8
경기도,남양주시,여자,'18하,46.7
경기도,남양주시,여자,'19상,48.9
경기도,남양주시,여자,'19하,48.8
경기도,남양주시,여자,'20상,47.4
경기도,남양주시,여자,'20하,48.7
경기도,남양주시,여자,'21상,50.6
경기도,남양주시,여자,'21하,53.3
경기도,남양주시,여자,'22상,52.0
경기도,오산시,계,'18상,66.7
경기도,오산시,계,'18하,66.5
경기도,오산시,계,'19상,67.1
경기도,오산시,계,'19하,66.1
경기도,오산시,계,'20상,64.5
경기도,오산시,계,'20하,66.0
경기도,오산시,계,'21상,66.8
경기도,오산시,계,'21하,67.4
경기도,오산시,계,'22상,68.2
경기도,오산시,남자,'18상,80.8
경기도,오산시,남자,'18하,80.9
경기도,오산시,남자,'19상,79.8
경기도,오산시,남자,'19하,79.0
경기도,오산시,남자,'20상,78.5
경기도,오산시,남자,'20하,78.2
경기도,오산시,남자,'21상,79.3
경기도,오산시,남자,'21하,81.4
경기도,오산시,남자,'22상,80.9
경기도,오산시,여자,'18상,51.6
경기도,오산시,여자,'18하,51.0
경기도,오산시,여자,'19상,53.2
경기도,오산시,여자,'19하,52.0
경기도,오산시,여자,'20상,49.1
경기도,오산시,여자,'20하,52.5
경기도,오산시,여자,'21상,52.8
경기도,오산시,여자,'21하,51.8
경기도,오산시,여자,'22상,54.0
경기도,시흥시,계,'18상,64.9
경기도,시흥시,계,'18하,66.2
경기도,시흥시,계,'19상,68.4
경기도,시흥시,계,'19하,66.6
경기도,시흥시,계,'20상,65.3
경기도,시흥시,계,'20하,65.3
경기도,시흥시,계,'21상,64.6
경기도,시흥시,계,'21하,66.7
경기도,시흥시,계,'22상,68.9
경기도,시흥시,남자,'18상,77.5
경기도,시흥시,남자,'18하,77.8
경기도,시흥시,남자,'19상,79.8
경기도,시흥시,남자,'19하,78.8
경기도,시흥시,남자,'20상,78.1
경기도,시흥시,남자,'20하,75.7
경기도,시흥시,남자,'21상,74.6
경기도,시흥시,남자,'21하,77.2
경기도,시흥시,남자,'22상,79.7
경기도,시흥시,여자,'18상,50.4
경기도,시흥시,여자,'18하,52.7
경기도,시흥시,여자,'19상,55.1
경기도,시흥시,여자,'19하,52.4
경기도,시흥시,여자,'20상,50.4
경기도,시흥시,여자,'20하,53.3
경기도,시흥시,여자,'21상,52.9
경기도,시흥시,여자,'21하,54.5
경기도,시흥시,여자,'22상,56.4
경기도,군포시,계,'18상,63.6
경기도,군포시,계,'18하,64.6
경기도,군포시,계,'19상,65.6
경기도,군포시,계,'19하,66.5
경기도,군포시,계,'20상,62.1
경기도,군포시,계,'20하,64.4
경기도,군포시,계,'21상,64.4
경기도,군포시,계,'21하,66.4
경기도,군포시,계,'22상,67.3
경기도,군포시,남자,'18상,75.3
경기도,군포시,남자,'18하,76.6
경기도,군포시,남자,'19상,77.2
경기도,군포시,남자,'19하,77.3
경기도,군포시,남자,'20상,73.2
